TransID,Date,EmployeeID,ProjectID,CostCode,Hours,CountryID,BillRate,BilledAmt,SubAccount,Comments,Yr
1600692,2012-06-05,10,22,458,2,107,300,32.61984524885756,107-6034-10213,Review and update scope document,2012
1558740,2012-02-12,37,2,457,5.5,102,150,47.27421397216278,102-6037-10184,BI - SSIS Package Design,2012
1578632,2012-04-10,10,15,458,4,102,300,62.438249869287134,102-6021-10141,BI weekly team meeting,2012
1588797,2012-05-04,9,3,190,1.5,103,150,56.2724636705656,103-6020-10217,Testing master page rollout to new subsites in UAT,2012
1632453,2012-09-19,68,64,453,2,110,750,56.73420903355534,110-6020-10165,Investigate differences in April through June invoice,2012
1551546,2012-01-18,53,4,190,3,104,600,69.32256418493151,104-6023-10169,SAP Migration - Support,2012
1604546,2012-06-25,22,1,405,4,102,150,69.406334634050907,102-6036-10148,BI Team Forecast Meeting,2012
1591184,2012-05-16,51,12,902,1.5,102,300,55.643123887524126,102-6022-10143,Client Follow up,2012
1567982,2012-03-15,24,2,450,1,102,150,50.28372125378075,102-6037-10184,Client Meeting,2012
1559251,2012-02-15,53,4,190,1,104,600,44.10609482043883,104-6023-10169,ERP - Production Support,2012
1566250,2012-03-06,12,9,415,2.5,102,900,51.64520843623669,102-6025-10191,AppDef-Object Model,2012
1639585,2012-09-27,46,55,400,1,102,150,53.25265036611469,102-6034-10128,"""Adjusted Project Plan for client to fit the old Project Plan sent to PM F. Adjusted hours and tasks. Revised the past queries, organize them in the Client folder. Created TTL Incs table analysis diag""",2012
1646114,2012-10-22,21,68,458,4.5,107,150,58.997739055982805,107-6041-10170,"""Creating client's archive documentation (client's book). Emails, Project Plan, Slides with architecture and Estimates.""",2012
1627445,2012-08-24,14,36,450,3,102,150,71.51648828531366,102-6044-10193,BI - Envisioning,2012
1567598,2012-03-13,2,10,430,2.5,102,150,1.0139497652782907,102-6020-10147,AppDev-Defect Resolution,2012
1628610,2012-08-30,16,26,457,2.5,110,450,31.08760361161564,110-6020-10129,BI - SSIS Package Design,2012
1643846,2012-10-19,55,57,458,5,110,150,17.885441531396175,110-6028-10204,BI - Reporting Build Phase,2012
1577072,2012-04-02,63,8,456,3.5,102,150,46.00519681127712,102-6023-10214,BI - Acceptance Testing,2012
1599723,2012-05-31,2,12,490,1.5,102,150,43.13450441170897,102-6022-10143,Application Development Support,2012
1653737,2012-12-01,17,73,190,3,102,150,15.56397592660938,102-6042-10190,ERP - Production Support,2012
1628202,2012-08-28,18,37,420,2,102,300,26.025858275355564,102-6043-10183,AppDev-Build,2012
1643086,2012-10-15,34,41,490,4.5,106,150,55.18887203789117,106-6035-10134,Application Development Support,2012
1658771,2012-12-27,37,65,453,1.5,107,150,51.214561278405185,107-6049-10186,BI - Budgeting Build Phase,2012
1649365,2012-11-08,37,45,453,5.5,102,150,34.62584598677554,102-6051-10172,Validate cnprsql001 jobs post deployment,2012
1620477,2012-08-17,8,35,452,3.5,107,300,40.49727377224241,107-6047-10202,Meeting with client to discuss commissions,2012
1562000,2012-02-29,35,2,495,3.5,102,150,35.73507006146308,102-6037-10184,"""Power Query, OMINC Cube analysis.""",2012
1561594,2012-02-27,63,3,453,4.5,103,150,52.352490042495134,103-6020-10217,BI - Budgeting Build Phase,2012
1549541,2012-01-07,15,5,450,1,104,450,45.38064793245042,104-6020-10210,BI - Envisioning,2012
1650887,2012-11-16,26,49,450,2.5,110,150,24.71886970382269,110-6022-10157,"""CAS-25390-P7G1: Review roles, update collector roles""",2012
1646285,2012-10-23,16,44,450,3.5,105,450,48.670025577574386,105-6033-10142,Review test cases according to technical design document,2012
1557809,2012-02-07,26,2,450,3.5,102,150,75.24466595033999,102-6037-10184,Analysis Services Training - @ Meeting with PM. Starting modification to the templates and load.,2012
1557644,2012-02-06,27,8,458,2,102,300,29.798699837246684,102-6023-10214,Investigate deadlock issue,2012
1592154,2012-05-21,69,22,902,2,107,300,40.00849067379195,107-6034-10213,Client Follow up,2012
1566655,2012-03-08,38,4,457,3,104,150,6.521899498874831,104-6023-10169,"""CAS-24331-G4S7: Update report, test""",2012
1550057,2012-01-10,52,3,190,2,103,600,35.254271736406096,103-6020-10217,Meeting with client to discuss recommendations,2012
1628058,2012-08-27,28,33,902,4.5,102,750,28.829355101686765,102-6020-10139,New Client Meeting,2012
1638640,2012-09-22,18,42,425,3.5,110,300,50.50506090331056,110-6024-10166,AppDev-Testing,2012
1613551,2012-07-18,37,39,457,2.5,107,150,45.372750224826895,107-6034-10161,BI - SSIS Package Design,2012
1617598,2012-08-02,68,42,452,2,110,750,61.50909888347772,110-6024-10166,BI - Configure Database,2012
1548833,2012-01-03,51,6,902,2,102,300,65.71977614198302,102-6022-10147,market research,2012
1659127,2012-12-29,61,80,215,3,102,600,42.32107610678069,102-6046-10200,CRM - Build Phase,2012
1617584,2012-08-02,13,12,430,2.5,102,300,63.833274028729164,102-6022-10143,GET Weekly CheckPoint,2012
1648368,2012-11-03,45,54,215,2,102,450,72.00284682878916,102-6028-10190,CRM - Build Phase,2012
1652046,2012-11-22,47,48,452,4,102,300,56.6107867510614,102-6045-10216,BI - Configure Database,2012
1551926,2012-01-20,65,5,190,2.5,104,150,2.6634149985731312,104-6020-10210,SharePoint Designer and Central Admin overview; save site as template enabling functionality,2012
1576696,2012-03-31,15,6,456,1.5,102,450,23.71658437515204,102-6022-10147,BI - Acceptance Testing,2012
1551602,2012-01-18,10,3,458,1,103,300,81.85245444937823,103-6020-10217,BI - Reporting Build Phase,2012
1643461,2012-10-17,19,52,458,0.5,106,300,43.08630876604234,106-6028-10177,BI - Reporting Build Phase,2012
1642474,2012-10-12,22,17,425,2,102,150,30.496750262324813,102-6022-10133,Excel Training,2012
1617582,2012-08-02,35,22,420,3,107,150,9.277868661043186,107-6034-10213,"""deployment checklist, package review with """,2012
1654383,2012-12-04,64,46,902,4,102,150,104.95044575460716,102-6023-10137,client meeting,2012
1638803,2012-09-23,53,57,190,3,110,600,95.76582187203307,110-6028-10204,Review Financial Reports and query and logic behind them; request for information and follow up meeting planning,2012
1648160,2012-11-02,53,47,190,3.5,104,600,51.44567629020404,104-6051-10132,ERP - Production Support,2012
1630931,2012-09-11,38,44,495,0.5,105,150,12.165317832746169,105-6033-10142,App Dev - Project Management,2012
1603783,2012-06-21,38,21,453,0.5,105,150,75.10760013928181,105-6044-10178,BI - Budgeting Build Phase,2012
1610186,2012-07-01,36,29,215,3,103,150,31.537396428360964,103-6027-10217,CRM - Build Phase,2012
1576650,2012-03-31,33,16,190,3,102,600,51.528028744462695,102-6031-10190,ERP - Production Support,2012
1652269,2012-11-23,22,64,495,3.5,110,150,46.69323386815476,110-6020-10165,"""SSIS Package data flow tasks, connection managers, source queries for VS 2008 functionality review""",2012
1613155,2012-07-16,8,32,457,2.5,107,300,35.79784879587933,107-6021-10186,BI Team Forecast,2012
1620616,2012-08-18,48,22,190,3,107,150,80.63435792532644,107-6034-10213,ERP - Production Support,2012
1658413,2012-12-25,12,41,490,4.5,106,900,57.889547193362546,106-6035-10134,Project Server scheduling investigations,2012
1611758,2012-07-09,12,21,405,4,105,900,67.7671765615112,105-6044-10178,Write query for Escalated Case report,2012
1654575,2012-12-05,22,10,490,0.5,102,150,43.668786291624194,102-6020-10147,Application Development Support,2012
1619912,2012-08-14,55,35,458,0.5,107,150,66.8945187997271,107-6047-10202,BI - Reporting Build Phase,2012
1611390,2012-07-07,15,5,452,3,104,450,63.61310027728974,104-6020-10210,BI - Configure Database,2012
1578835,2012-04-11,64,8,902,2.5,102,150,-8.726894837678081,102-6023-10214,Client Follow up,2012
1590560,2012-05-13,17,32,430,2.5,107,150,49.641887359155554,107-6021-10186,AppDev-Defect Resolution,2012
1613318,2012-07-17,12,32,400,4,107,900,17.516668785382933,107-6021-10186,Test income statement report by job in UAT,2012
1552507,2012-01-23,8,2,450,2,102,300,56.8413816818938,102-6037-10184,BI - Envisioning,2012
1599470,2012-05-30,11,14,215,3.5,105,150,35.880613100486656,105-6039-10131,CRM - Build Phase,2012
1589425,2012-05-07,37,17,457,4,102,150,103.03704851764094,102-6022-10133,BI - SSIS Package Design,2012
1570846,2012-03-30,34,7,405,1.5,107,150,40.89671821136677,107-6043-10186,Requirements Definition,2012
1557057,2012-02-03,15,1,450,0.5,102,450,74.3840678415801,102-6036-10148,BI - Envisioning,2012
1592479,2012-05-23,61,33,215,1.5,102,600,86.36873435670987,102-6020-10139,CRM - Build Phase,2012
1568162,2012-03-16,35,7,415,6.5,107,150,21.275270895828157,107-6043-10186,AppDef-Object Model,2012
1619517,2012-08-12,38,40,456,1.5,107,150,76.39336879109035,107-6039-10162,BI - Acceptance Testing,2012
1657465,2012-12-20,20,74,902,2.5,102,150,47.591969107260866,102-6044-10151,New Client Meeting,2012
1592693,2012-05-24,22,15,415,2,102,150,41.74377129157725,102-6021-10141,Project Site web part styling development and validations,2012
1570080,2012-03-26,35,6,420,1.5,102,150,60.36448550016351,102-6022-10147,AppDev-Build,2012
1566093,2012-03-05,43,7,458,4.5,107,300,3.8753308982494232,107-6043-10186,BI - Reporting Build Phase,2012
1611939,2012-07-10,25,34,190,0.5,102,150,28.25794747641044,102-6029-10139,ERP - Production Support,2012
1565511,2012-03-02,55,8,458,4,102,150,42.39383012113079,102-6023-10214,BI - Reporting Build Phase,2012
1629517,2012-09-04,2,44,190,4,105,150,28.636031846034683,105-6033-10142,Package data flow error handling development and modifications,2012
1618192,2012-08-05,51,39,458,1,107,300,50.90476842084015,107-6034-10161,BI - Reporting Build Phase,2012
1655528,2012-12-10,20,73,458,2.5,102,150,50.99766724755119,102-6042-10190,BI - Reporting Build Phase,2012
1617973,2012-08-04,34,31,435,3.5,104,150,78.92010839528739,104-6027-10140,AppDev-User Guide/Document,2012
1618164,2012-08-05,15,33,450,1.5,102,450,58.4992535312728,102-6020-10139,BI - Envisioning,2012
1600666,2012-06-05,17,32,430,1.5,107,150,62.57626771150538,107-6021-10186,Document Datazen mobile dashboard recommendations,2012
1566598,2012-03-08,3,11,190,1.5,106,150,27.85447970369432,106-6049-10134,ERP - Production Support,2012
1577248,2012-04-03,22,4,425,3.5,104,150,51.01976250658427,104-6023-10169,AppDev-Testing,2012
1618583,2012-08-07,68,33,495,1,102,750,63.18915759203731,102-6020-10139,"""Study Windows 10, Azure """,2012
1566066,2012-03-05,8,10,450,1,102,300,56.13804857964,102-6020-10147,"""Communication with PCI: implementation of production schedule report modifications, meeting planning, open items """,2012
1558897,2012-02-13,67,9,215,2,102,300,53.357036945812034,102-6025-10191,Verification that ACT were flowing through Analysis Services from AX.,2012
1581265,2012-04-24,6,24,190,2,102,150,42.82030166737924,102-6041-10187,ERP - Production Support,2012
1641871,2012-10-09,66,49,190,4,110,300,71.83481308959762,110-6022-10157,ERP - Production Support,2012
1628009,2012-08-27,9,54,415,1.5,102,150,16.843902433803407,102-6028-10190,Meeting  - Training on SSIS design and dimension load.,2012
1591322,2012-05-17,34,32,405,2.5,107,150,47.9191712965838,107-6021-10186,Requirements Definition,2012
1590577,2012-05-13,16,22,453,4.5,107,450,38.685782089021544,107-6034-10213,BI - Budgeting Build Phase,2012
1620810,2012-08-19,52,31,190,1,104,600,65.20697727930722,104-6027-10140,ERP - Production Support,2012
1581119,2012-04-23,4,12,458,2.5,102,300,68.75217668616014,102-6022-10143,Requirements for Revenue by Store,2012
1638618,2012-09-22,61,37,215,3.5,102,600,45.618435512664846,102-6043-10183,CRM - Build Phase,2012
1569743,2012-03-24,69,15,458,1.5,102,300,40.50730314034429,102-6021-10141,BI - Reporting Build Phase,2012
1620887,2012-08-19,2,32,495,1.5,107,150,74.95359367229307,107-6021-10186,App Dev - Project Management,2012
1657023,2012-12-18,2,48,425,2,102,150,63.59253419066501,102-6045-10216,AppDev-Testing,2012
1643594,2012-10-18,31,44,190,0.5,105,150,75.26718745306398,105-6033-10142,"""CAS-24657-H9D1: Investigate issue with On Hold Register Report, test modifications""",2012
1640717,2012-10-03,31,44,190,2.5,105,150,56.33771966502617,105-6033-10142,Reports requirements review meeting,2012
1561753,2012-02-28,39,7,215,3,107,450,51.613291189695545,107-6043-10186,CRM - Build Phase,2012
1616465,2012-07-27,57,8,495,1.5,102,150,99.7903600679585,102-6023-10214,App Dev - Project Management,2012
1643784,2012-10-19,46,43,190,3,106,150,37.91756110148282,106-6046-10134,ERP - Production Support,2012
1553486,2012-01-28,19,6,902,6,102,300,68.0792373361972,102-6022-10147,market research,2012
1579364,2012-04-14,34,11,415,1.5,106,150,28.056660828573783,106-6049-10134,AppDef-Object Model,2012
1650677,2012-11-15,22,17,425,1.5,102,150,81.24843379727336,102-6022-10133,Update requirements scope document,2012
1652988,2012-11-27,35,57,425,2,110,150,69.00686816742012,110-6028-10204,AppDev-Testing,2012
1650524,2012-11-14,4,51,458,4.5,108,300,52.08087218193293,108-6040-10144,Modify dashboard prototype,2012
1566483,2012-03-07,68,7,495,1.5,107,750,40.124512331772344,107-6043-10186,App Dev - Project Management,2012
1648940,2012-11-06,30,42,215,2,110,300,98.41334966827921,110-6024-10166,Meeting with Ernesto Garza to discuss UPS Shipping,2012
1613945,2012-07-20,43,31,458,1.5,104,300,75.36270251494265,104-6027-10140,BI - Reporting Build Phase,2012
1570128,2012-03-26,50,6,495,1.5,102,450,35.55055356327942,102-6022-10147,App Dev - Project Management,2012
1630126,2012-09-07,2,42,435,1,110,150,74.23587918182511,110-6024-10166,AppDev-User Guide/Document,2012
1653560,2012-11-30,18,37,420,0.5,102,300,78.73619050290553,102-6043-10183,deployment documentation,2012
1629575,2012-09-04,5,51,458,2.5,108,150,29.404514288192843,108-6040-10144,BI - Reporting Build Phase,2012
1649367,2012-11-08,24,68,453,0.5,107,150,50.874713389317265,107-6041-10170,BI - Budgeting Build Phase,2012
1614503,2012-07-23,57,40,430,2,107,150,43.796061490916536,107-6039-10162,AppDev-Defect Resolution,2012
1548590,2012-01-02,23,4,215,3.5,104,300,50.27648812673444,104-6023-10169,CRM - Build Phase,2012
1639612,2012-09-27,63,44,452,5.5,105,150,64.93509977775236,105-6033-10142,BI - Configure Database,2012
1616861,2012-07-29,5,35,902,3.5,107,150,64.41988104115123,107-6047-10202,client meeting,2012
1589588,2012-05-08,18,6,410,0.5,102,300,18.621124176589813,102-6022-10147,Develop Technical Specifications,2012
1650697,2012-11-15,14,70,453,2,110,150,46.25119582568865,110-6022-10180,BI - Budgeting Build Phase,2012
1643450,2012-10-17,68,52,456,0.5,106,750,43.72878914498451,106-6028-10177,Call with PCI to review open items and requested modifications,2012
1588678,2012-05-03,51,27,458,4.5,107,300,40.446718127687156,107-6042-10161,BI - Reporting Build Phase,2012
1619513,2012-08-12,37,34,453,4.5,102,150,43.32505244844103,102-6029-10139,CAS-25528-J2F0: Review estimated revenue and assign resources,2012
1552531,2012-01-23,42,1,458,2.5,102,300,60.13121357716739,102-6036-10148,ChanGG Partners to Budget Export to AX. Date on the first column and create new export for client.,2012
1590775,2012-05-14,8,27,457,1.5,107,300,28.332548640625003,107-6042-10161,BI - SSIS Package Design,2012
1610984,2012-07-05,12,32,400,2,107,900,64.79970606102809,107-6021-10186,Tabular MoDelmonico'sutions,2012
1627478,2012-08-24,37,14,495,1.5,105,150,47.64715517950672,105-6039-10131,App Dev - Project Management,2012
1609431,2012-06-27,37,16,452,3.5,102,150,74.66148665029561,102-6031-10190,BI - Configure Database,2012
1551788,2012-01-19,32,7,458,1.5,107,300,38.36114682728354,107-6043-10186,BI - Reporting Build Phase,2012
1559302,2012-02-15,37,2,457,2,102,150,62.2184330556341,102-6037-10184,Continuation of demo for USD - Created tree example with Ownership percentaGG Partners and inter-company eliminations in Analysis Services. Currency conversions. Read consolidation paper by Solver (updated version).,2012
1657448,2012-12-20,19,79,458,3.5,106,300,79.46981998663485,106-6045-10134,BI - Reporting Build Phase,2012
1600879,2012-06-06,38,14,456,3,105,150,42.29368388908988,105-6039-10131,BI - Acceptance Testing,2012
1612787,2012-07-14,38,27,495,1,107,150,32.386996956433336,107-6042-10161,Study Appit forms in SharePoint,2012
1656230,2012-12-14,18,71,190,4,104,300,73.21599107214699,104-6048-10198,ERP - Production Support,2012
1561789,2012-02-28,26,4,456,2.5,104,150,73.14830260720328,104-6023-10169,BI - Acceptance Testing,2012
1602969,2012-06-17,22,18,190,3,110,150,59.581101401520264,110-6034-10149,ERP - Production Support,2012
1656879,2012-12-17,26,80,495,4.5,102,150,57.973228971430245,102-6046-10200,App Dev - Project Management,2012
1601410,2012-06-09,6,25,190,3.5,107,150,62.280972240100056,107-6028-10170,Finalized BPMN document from  payroll coordinator and payroll manager (Christy and Estella's) feedback.,2012
1567610,2012-03-13,14,7,456,3,107,150,81.05831471008442,107-6043-10186,BI - Acceptance Testing,2012
1629981,2012-09-06,14,36,495,2,102,150,77.85135692732084,102-6044-10193,App Dev - Project Management,2012
1618699,2012-08-08,44,30,190,1.5,104,300,47.22393548631665,104-6046-10155,ERP - Production Support,2012
1651507,2012-11-19,4,57,902,4.5,110,300,30.137879029904145,110-6028-10204,client meeting,2012
1592859,2012-05-25,65,25,190,2,107,150,54.705314398715075,107-6028-10170,ERP - Production Support,2012
1569877,2012-03-25,22,2,400,4,102,150,69.09523342018528,102-6037-10184,Microsoft support case for investigations,2012
1578434,2012-04-09,55,8,458,1.5,102,150,31.845525417145076,102-6023-10214,Build Pipeline component for error handling,2012
1549362,2012-01-06,58,2,456,1,102,300,21.49780933327277,102-6037-10184,BI - Acceptance Testing,2012
1650353,2012-11-13,44,66,515,1,105,300,57.85577506093702,105-6020-10178,Infrastructure Maintenance,2012
1567009,2012-03-10,34,4,410,0.5,104,150,75.45306956114202,104-6023-10169,Develop Technical Specifications,2012
1550859,2012-01-14,63,3,457,4,103,150,64.3575222017867,103-6020-10217,BI - SSIS Package Design,2012
1611986,2012-07-10,15,24,453,2,102,450,51.86454707523059,102-6041-10187,BI - Budgeting Build Phase,2012
1561798,2012-02-28,51,2,458,2.5,102,300,68.2168185885129,102-6037-10184,BI - Reporting Build Phase,2012
1568156,2012-03-16,49,12,215,1.5,102,450,56.50471730312348,102-6022-10143,CRM - Build Phase,2012
1591967,2012-05-20,32,19,902,1,106,300,53.41717903679938,106-6049-10146,client meeting,2012
1616009,2012-07-25,66,28,190,3,103,300,54.29777422953811,103-6035-10164,ERP - Production Support,2012
1552707,2012-01-24,68,5,457,1,104,750,32.069872821423175,104-6020-10210,BI - SSIS Package Design,2012
1629950,2012-09-06,63,52,450,2,106,150,15.885059995552304,106-6028-10177,BI - Envisioning,2012
1658808,2012-12-27,20,71,902,2.5,104,150,90.00065085968447,104-6048-10198,market research,2012
1561601,2012-02-27,14,7,456,6.5,107,150,42.64623568321377,107-6043-10186,BI - Acceptance Testing,2012
1561967,2012-02-29,37,2,452,5.5,102,150,37.27794928446066,102-6037-10184,BI - Configure Database,2012
1569341,2012-03-22,24,4,457,1.5,104,150,42.392942442022196,104-6023-10169,"""BEG Revenue by Store, CHI Revenue by Store""",2012
1639447,2012-09-26,40,59,458,3.5,101,300,52.89870646875022,101-6028-10215,BI - Reporting Build Phase,2012
1651680,2012-11-20,28,76,458,5.5,102,750,93.31060991352919,102-6047-10208,BI - Reporting Build Phase,2012
1577243,2012-04-03,12,6,410,1.5,102,900,44.908109845687726,102-6022-10147,Develop Technical Specifications,2012
1560467,2012-02-21,63,1,495,2.5,102,150,52.30491260606434,102-6036-10148,App Dev - Project Management,2012
1628747,2012-08-31,31,37,190,2,102,150,48.48468044055718,102-6043-10183,General Ledger and General Ledger Details roll up design discussion,2012
1652002,2012-11-22,41,54,190,3.5,102,300,35.78251131190527,102-6028-10190,ERP - Production Support,2012
1553813,2012-01-30,35,5,435,3,104,150,68.73727154554645,104-6020-10210,Document TMM Partners use cases,2012
1588220,2012-05-01,2,2,190,3.5,102,150,30.436718404563592,102-6037-10184,ERP - Production Support,2012
1601042,2012-06-07,2,31,415,2.5,104,150,86.39953722987735,104-6027-10140,Work with PM to gather Analysis Services queries,2012
1639609,2012-09-27,58,53,450,1.5,102,300,-0.03327948072203668,102-6032-10137,BI - Envisioning,2012
1601664,2012-06-10,20,19,458,0.5,106,150,62.21944589677746,106-6049-10146,BI - Reporting Build Phase,2012
1560802,2012-02-23,17,4,410,2,104,150,51.31408386057675,104-6023-10169,Financial analysis and validation with provided audit report,2012
1576834,2012-04-01,48,1,190,2.5,102,150,62.481009938754184,102-6036-10148,ERP - Production Support,2012
1630867,2012-09-11,48,45,190,3.5,102,150,70.1915098439473,102-6051-10172,ERP - Production Support,2012
1609454,2012-06-27,32,28,458,7,103,300,67.88938632552677,103-6035-10164,BI - Reporting Build Phase,2012
1611734,2012-07-09,48,22,190,2,107,150,38.72002562004495,107-6034-10213,ERP - Production Support,2012
1658592,2012-12-26,20,73,458,1,102,150,27.842119906611256,102-6042-10190,BI - Reporting Build Phase,2012
1653917,2012-12-02,13,41,190,4.5,106,300,80.30300234134536,106-6035-10134,ERP - Production Support,2012
1610581,2012-07-03,23,26,215,1.5,110,300,69.62976153430456,110-6020-10129,"""hand off report to PM, discuss how to requirements for laying out report""",2012
1550864,2012-01-14,10,3,458,2.5,103,300,56.03175926349402,103-6020-10217,BI - Reporting Build Phase,2012
1642331,2012-10-11,24,32,495,3.5,107,150,49.24372699539874,107-6021-10186,Report Training,2012
1629925,2012-09-06,50,31,400,2.5,104,450,19.97083147178573,104-6027-10140,AppDev-Genl Reqmt & Architect,2012
1579010,2012-04-12,43,1,458,8,102,300,60.95658807787857,102-6036-10148,SSIS Design review,2012
1614538,2012-07-23,14,17,495,2.5,102,150,74.57633743602665,102-6022-10133,App Dev - Project Management,2012
1654192,2012-12-03,38,60,495,3.5,102,150,38.42802266976185,102-6029-10152,App Dev - Project Management,2012
1611001,2012-07-05,38,14,450,1.5,105,150,42.93244698938693,105-6039-10131,Investigate revenue by equipment design for cube,2012
1599133,2012-05-28,19,18,458,1.5,110,300,21.060105644933515,110-6034-10149,BI - Reporting Build Phase,2012
1603788,2012-06-21,68,20,456,3.5,104,750,52.20086010001412,104-6047-10210,BI - Acceptance Testing,2012
1616229,2012-07-26,35,35,400,1.5,107,150,41.91729059398638,107-6047-10202,"""Review UPS documentation, meeting  Petrov to discuss resolution for reporting and invoice creation""",2012
1610065,2012-06-30,8,34,495,3,102,300,18.07858544949992,102-6029-10139,App Dev - Project Management,2012
1552846,2012-01-25,50,2,190,3.5,102,450,66.76016999740358,102-6037-10184,Help Sheila with excel workbook for invoicing,2012
1549694,2012-01-08,53,5,190,1,104,600,74.48859681019887,104-6020-10210,ERP - Production Support,2012
1642690,2012-10-13,58,68,453,3,107,300,47.215359584529146,107-6041-10170,BI - Budgeting Build Phase,2012
1619354,2012-08-11,24,32,495,4,107,150,59.43920150100122,107-6021-10186,"""Investigate web services for city, state, and country""",2012
1581151,2012-04-23,40,16,902,2,102,300,36.85482447682823,102-6031-10190,client meeting,2012
1616455,2012-07-27,21,26,458,2.5,110,150,36.819563935604236,110-6020-10129,BI - Reporting Build Phase,2012
1599866,2012-06-01,35,34,400,1.5,102,150,22.0901375017112,102-6029-10139,Reports requirements review meeting,2012
1640140,2012-09-30,31,43,190,4.5,106,150,35.2326162348805,106-6046-10134,Providing Training Analysis Services -,2012
1566028,2012-03-05,3,11,190,2,106,150,35.27653815896815,106-6049-10134,Review GG Partners datazen dashboard,2012
1577825,2012-04-06,50,1,415,2,102,450,30.01082026704907,102-6036-10148,AppDef-Object Model,2012
1568919,2012-03-20,36,12,215,6.5,102,150,42.42520862815105,102-6022-10143,Review TMM Partners solution,2012
1647476,2012-10-29,51,57,902,7.5,110,300,11.033298883099526,110-6028-10204,market research,2012
1553427,2012-01-28,2,6,405,0.5,102,150,62.352725568557155,102-6022-10147,Prep for Microsoft Dynamics Sure Step exam,2012
1610430,2012-07-02,4,13,458,2.5,105,300,53.291422105641864,105-6032-10160,BI - Reporting Build Phase,2012
1628819,2012-08-31,20,46,458,3,102,150,54.0962073823072,102-6023-10137,BI - Reporting Build Phase,2012
1578042,2012-04-07,38,11,457,1.5,106,150,23.465532254527545,106-6049-10134,"""Meeting with Dan Davis to discuss needs from the field, regional, and national managers""",2012
1643043,2012-10-15,13,47,410,2,104,300,70.62703866938507,104-6051-10132,Develop Technical Specifications,2012
1570073,2012-03-26,17,5,405,1,104,150,70.84716116732734,104-6020-10210,Requirements Definition,2012
1553058,2012-01-26,46,2,425,2.5,102,150,91.28200742267558,102-6037-10184,AppDev-Testing,2012
1568972,2012-03-20,47,1,495,3,102,300,98.59281425147773,102-6036-10148,App Dev - Project Management,2012
1558322,2012-02-10,48,6,190,3.5,102,150,50.67131656643973,102-6022-10147,ERP - Production Support,2012
1631437,2012-09-14,3,45,190,3,102,150,29.934175982629974,102-6051-10172,ERP - Production Support,2012
1611391,2012-07-07,14,14,452,3,105,150,75.40623695650709,105-6039-10131,meeting with client team to discuss issue and resolution,2012
1567372,2012-03-12,65,8,190,2,102,150,42.132713515963594,102-6023-10214,ERP - Production Support,2012
1629351,2012-09-03,50,12,425,1.5,102,450,40.77738882477745,102-6022-10143,Created live GP dashboard in Analysis Services portal for BI assessment.,2012
1620450,2012-08-17,50,31,400,4.5,104,450,53.666363795914535,104-6027-10140,AppDev-Genl Reqmt & Architect,2012
1632843,2012-09-21,15,53,457,4,102,450,73.68987753139375,102-6032-10137,BI - SSIS Package Design,2012
1570322,2012-03-27,5,17,458,2.5,102,150,56.071882653635896,102-6022-10133,BI - Reporting Build Phase,2012
1617433,2012-08-01,26,22,495,0.5,107,150,49.0832454416505,107-6034-10213,CAS-25293-B9L3: Test creating ad contracts,2012
1619865,2012-08-14,31,49,190,1.5,110,150,63.93822143032508,110-6022-10157,ERP - Production Support,2012
1551745,2012-01-19,30,1,215,3,102,300,74.6016857920933,102-6036-10148,CRM - Build Phase,2012
1552845,2012-01-25,33,2,190,5,102,600,70.75180223135025,102-6037-10184,Created test dashboard - Will be used for training PM.,2012
1557640,2012-02-06,40,5,458,2.5,104,300,82.15444658043648,104-6020-10210,BI - Reporting Build Phase,2012
1639058,2012-09-24,7,36,458,1.5,102,150,49.48820757265073,102-6044-10193,Fixed projects template. Added funding source and business unit to the project's template. Added account and descriptions missing on the template. Validation of HR data uploaded .,2012
1643207,2012-10-16,22,18,190,0.5,110,150,39.776838971700215,110-6034-10149,Load of the BUD to Revenue and Projects module. Copied all the scenario into FYESTQ2 for new use.,2012
1549363,2012-01-06,63,2,456,5,102,150,78.15386248039381,102-6037-10184,BI - Acceptance Testing,2012
1561761,2012-02-28,2,5,415,2.5,104,150,50.508368151070286,104-6020-10210,Report new dimensions remediation investigation,2012
1570820,2012-03-30,6,5,190,0.5,104,150,37.085372835260124,104-6020-10210,ERP - Production Support,2012
1599925,2012-06-01,4,8,902,1,102,300,77.78159631222557,102-6023-10214,client meeting,2012
1602636,2012-06-15,68,26,457,2,110,750,34.91674088550514,110-6020-10129,BI - SSIS Package Design,2012
1553465,2012-01-28,32,5,458,1,104,300,23.29197182845475,104-6020-10210,BI - Reporting Build Phase,2012
1639635,2012-09-27,40,59,458,3,101,300,84.29232810272666,101-6028-10215,BI - Reporting Build Phase,2012
1552665,2012-01-24,48,3,190,2.5,103,150,54.645259900367506,103-6020-10217,"""Review Reports: Income Statement, Trial Balance, Balance Sheet, M2M Margin Report, define fields, analyze reports and associated queries, accounts, requirements gathering, mappings """,2012
1632656,2012-09-20,20,52,458,3,106,150,60.52563645714533,106-6028-10177,BI - Reporting Build Phase,2012
1646067,2012-10-22,57,68,405,5,107,150,61.36877649230158,107-6041-10170,Write query for Escalated Case report,2012
1591738,2012-05-19,43,15,458,1.5,102,300,27.226859612430513,102-6021-10141,Created new database for development environment. Created comparison analysis from PM vs GL transaction query. Verified the Joh's P&L query matched with the data from reporting package.,2012
